 blackberry	 5" Screen	 8 MP Camera	 2GB RAM	 2880mAh Battery
 huawei lite	 5.2" Screen	 12 MP Camera	 4GB RAM	 3000mAh Battery
 asus	 5.2" Screen	 13 MP Camera	 2GB RAM	 4850mAh Battery
 redmi 8	 6.21" Screen	 Dual Camera	 6GB RAM	 3400mAh Battery
 microsoft phone	 5.5" Screen	 16 MP Camera	 4GB RAM	 3000mAh Battery
 redmi 8	 6.21" Screen	 Dual Camera	 6GB RAM	 3400mAh Battery
 lava arc 105	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 huawei mate 20 pro	 6.39" Screen	 Triple Camera	 8GB RAM	 4200mAh Battery
 a45	 5.45" Screen	 Dual Camera	 1GB RAM	 2700mAh Battery
 pro	 5.34" Screen	 Dual Camera	 3GB RAM	 2650mAh Battery
 oppo joy	 4.0" Screen	 3 MP Camera	 512MB RAM	 1700mAh Battery
 nokia asha	 3" Screen	 2 MP Camera	 64MB RAM	 1110mAh Battery
 meizu	 6.0" Screen	 Dual Camera	 8GB RAM	 3010mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1900mAh Battery
 young pro	 5" Screen	 5 MP Camera	 1GB RAM	 2200mAh Battery
 tecno i5 pro	 5.5" Screen	 13 MP Camera	 3GB RAM	 4000mAh Battery
 iball	 2.3" Screen	 1450mAh Battery
 lenovo vibe shot	 5.0" Screen	 16 MP Camera	 3GB RAM	 2900mAh Battery
 tecno camon	 6.0" Screen	 16 MP Camera	 4GB RAM	 3750mAh Battery
 r1	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 meizu plus	 6.2" Screen	 Triple Camera	 6GB RAM	 3600mAh Battery
 blackberry pearl flip	 2 MP Camera	 900mAh Battery
 intex lions x1	 5.2" Screen	 13 MP Camera	 2GB RAM	 2800mAh Battery
 lava a77	 4.5" Screen	 5 MP Camera	 1GB RAM	 2000mAh Battery
 karbonn k9 smart 4g	 5.0" Screen	 5 MP Camera	 1GB RAM	 2300mAh Battery
 lava a72	 5.0" Screen	 5 MP Camera	 1GB RAM	 2500mAh Battery
 lg stylus 3	 5.7" Screen	 13 MP Camera	 3GB RAM	 3200mAh Battery
 yu yureka s	 5.2" Screen	 13 MP Camera	 3GB RAM	 3000mAh Battery
 htc desire	 5.0" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
	 2.8" Screen	 1.3 MP Camera	 3000mAh Battery	 0.3 MP Front Camera
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 motorola one	 6.4" Screen	 Quad Camera	 6GB RAM	 4000mAh Battery
 lg thinq	 6.2" Screen	 Triple Camera	 6GB RAM	 3550mAh Battery
 spice	 5.0" Screen	 5 MP Camera	 1GB RAM	 2700mAh Battery
 lenovo k5 note	 6.0" Screen	 Dual Camera	 3GB RAM	 3760mAh Battery
 zte m	 5.2" Screen	 20 MP Camera	 4GB RAM	 3180mAh Battery
 x	 5.5" Screen	 Dual Camera	 2GB RAM	 5500mAh Battery
 redmi note 5a	 5.5" Screen	 13 MP Camera	 4GB RAM	 3080mAh Battery
 samsung galaxy a9 pro	 6.28" Screen	 Dual Camera	 6GB RAM	 3600mAh Battery
 lenovo s5	 5.7" Screen	 Dual Camera	 4GB RAM	 3000mAh Battery
	 1.8" Screen	 1000mAh Battery
 micromax canvas spark	 4.7" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 xolo era 1x pro	 5.0" Screen	 8 MP Camera	 2GB RAM	 2500mAh Battery
	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 apple iphone 6 plus	 5.5" Screen	 8 MP Camera	 1GB RAM	 2915mAh Battery
 infocus	 2.8" Screen	 0.3 MP Camera	 1450mAh Battery
 micromax	 2.4" Screen	 0.3 MP Camera	 32MB RAM	 1000mAh Battery
	 5.5" Screen	 13 MP Camera	 4GB RAM	 3000mAh Battery
 karbonn k99 pro	 2.4" Screen	 0.3 MP Camera	 3000mAh Battery
	 5.99" Screen	 13 MP Camera	 3GB RAM	 4000mAh Battery
 lava iris x1 atom s	 4.0" Screen	 5 MP Camera	 512MB RAM	 1400mAh Battery
	 5.5" Screen	 10 MP Camera	 1GB RAM	 2600mAh Battery
 ivoomi	 5.0" Screen	 5 MP Camera	 1GB RAM	 3000mAh Battery
 coolpad note 3s	 5.5" Screen	 13 MP Camera	 3GB RAM	 2500mAh Battery
 micromax	 2.4" Screen	 0.3 MP Camera	 1000mAh Battery
 panasonic p55 novo	 5.3" Screen	 13 MP Camera	 3GB RAM	 2500mAh Battery
 panasonic	 2.4" Screen	 1.3 MP Camera	 1250mAh Battery
	 5.0" Screen	 5 MP Camera	 1GB RAM	 2500mAh Battery
 lg g flex 2	 5.5" Screen	 13 MP Camera	 2GB RAM	 3000mAh Battery
 lg g2	 5.2" Screen	 13 MP Camera	 2GB RAM	 3000mAh Battery
 karbonn rock	 1.8" Screen	 0.3 MP Camera	 1750mAh Battery
 panasonic eluga arc 2	 5.0" Screen	 8 MP Camera	 3GB RAM	 2450mAh Battery
 intex	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 intex neo v plus fm	 1.8" Screen	 0.3 MP Camera	 1800mAh Battery
 karbonn a6 turbo	 4.5" Screen	 5 MP Camera	 512MB RAM	 1500mAh Battery
 karbonn frames s9	 5.2" Screen	 8 MP Camera	 2GB RAM	 2900mAh Battery
	 2.4" Screen	 0.3 MP Camera	 4000mAh Battery
 karbonn k7 power	 1.8" Screen	 0.3 MP Camera	 2700mAh Battery
 intex power iv	 5.0" Screen	 5 MP Camera	 1GB RAM	 4000mAh Battery
 speed x	 5.0" Screen	 Dual Camera	 3GB RAM	 2680mAh Battery
 lava	 5.0" Screen	 8 MP Camera	 2GB RAM	 2500mAh Battery
 pro	 4.5" Screen	 5 MP Camera	 1GB RAM	 2650mAh Battery
 micromax canvas selfie	 5.0" Screen	 8 MP Camera	 1GB RAM	 2800mAh Battery
 micromax canvas fire	 4.0" Screen	 5 MP Camera	 512MB RAM	 1750mAh Battery
 gionee pioneer p3	 4.3" Screen	 5 MP Camera	 512MB RAM	 1700mAh Battery
 oppo joy 3	 4.5" Screen	 5 MP Camera	 1GB RAM	 2000mAh Battery
 karbonn k7 selfie	 1.8" Screen	 0.3 MP Camera	 2700mAh Battery	 0.3 MP Front Camera
	 1.77" Screen	 0.3 MP Camera	 32MB RAM	 500mAh Battery
	 1.8" Screen	 0.3 MP Camera	 800mAh Battery	 0.3 MP Front Camera
 champ i3	 1.8" Screen	 0.3 MP Camera	 1500mAh Battery
 spice	 1.8" Screen	 0.3 MP Camera	 2500mAh Battery
 motorola x5	 5.2" Screen	 Dual Camera	 4GB RAM	 3250mAh Battery
 karbonn 7	 2.4" Screen	 0.3 MP Camera	 800mAh Battery
 redmi 6 plus	 5.9" Screen	 16 MP Camera	 3GB RAM	 4000mAh Battery
 htc u11 life	 5.2" Screen	 16 MP Camera	 4GB RAM	 2600mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 asus zenfone 5 max	 5.7" Screen	 Dual Camera	 4GB RAM	 5000mAh Battery
	 4.97" Screen	 12 MP Camera	 6GB RAM	 3200mAh Battery
 oppo find 9	 5.5" Screen	 21 MP Camera	 6GB RAM	 4100mAh Battery
 mate 1	 5.7" Screen	 Dual Camera	 2GB RAM	 2800mAh Battery
 plus	 5.0" Screen	 5 MP Camera	 1GB RAM	 5000mAh Battery
 zen infinity	 5.45" Screen	 5 MP Camera	 1GB RAM	 2800mAh Battery
 panasonic eluga i2	 5.0" Screen	 8 MP Camera	 3GB RAM	 2000mAh Battery
 oppo n1 mini	 5.0" Screen	 13 MP Camera	 2GB RAM	 2140mAh Battery
 lite	 5.99" Screen	 Dual Camera	 4GB RAM	 10080mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 note x	 5.5" Screen	 Dual Camera	 2GB RAM	 3500mAh Battery
 l1	 5.0" Screen	 8 MP Camera	 2GB RAM	 2050mAh Battery
 plus	 5.0" Screen	 5 MP Camera	 1GB RAM	 2400mAh Battery
 amaze s2	 4.0" Screen	 3.2 MP Camera	 512MB RAM	 1400mAh Battery
 iball andi 4p x	 4.0" Screen	 5 MP Camera	 1GB RAM	 1400mAh Battery
 micromax canvas a1 one	 4.5" Screen	 5 MP Camera	 1GB RAM	 1700mAh Battery
 karbonn aura power	 5" Screen	 8 MP Camera	 1GB RAM	 4000mAh Battery
 nokia lumia	 4.5" Screen	 8.7 MP Camera	 1GB RAM	 2000mAh Battery
 micromax canvas juice 3	 5.0" Screen	 8 MP Camera	 2GB RAM	 4000mAh Battery
 zen	 2.4" Screen	 1.3 MP Camera	 1800mAh Battery
 karbonn k49	 2.4" Screen	 0.3 MP Camera	 1450mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1400mAh Battery	 0.3 MP Front Camera
 p1	 1.8" Screen	 0.3 MP Camera	 600mAh Battery
 trio selfie	 1.8" Screen	 0.3 MP Camera	 800mAh Battery	 0.3 MP Front Camera
 coolpad mega 2.5d	 5.5" Screen	 8 MP Camera	 3GB RAM	 2500mAh Battery
 lyf water 10	 5.0" Screen	 13 MP Camera	 3GB RAM	 2300mAh Battery
	 2.4" Screen	 1.3 MP Camera	 3000mAh Battery
 lenovo a6 note	 6.2" Screen	 Dual Camera	 3GB RAM	 3300mAh Battery
 intex lions t1 plus	 5.0" Screen	 8 MP Camera	 2GB RAM	 2400mAh Battery
 infocus hero selfie c2	 2.4" Screen	 0.3 MP Camera	 32MB RAM	 1800mAh Battery
 lenovo	 5.0" Screen	 13 MP Camera	 2GB RAM	 4000mAh Battery
 karbonn k9 music 4g	 5.0" Screen	 8 MP Camera	 1GB RAM	 2200mAh Battery
 honor bee 4g	 5.0" Screen	 8 MP Camera	 1GB RAM	 2200mAh Battery
	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 lyf water 11	 5.0" Screen	 13 MP Camera	 3GB RAM	 2100mAh Battery
 panasonic eluga turbo	 5.0" Screen	 13 MP Camera	 3GB RAM	 2350mAh Battery
 panasonic eluga ray	 6.2" Screen	 Dual Camera	 4GB RAM	 4100mAh Battery
 oppo reno a	 6.5" Screen	 Dual Camera	 6GB RAM	 3600mAh Battery
 motorola play	 5.6" Screen	 Dual Camera	 3GB RAM	 3500mAh Battery
 zte s	 6.5" Screen	 Triple Camera	 6GB RAM	 4100mAh Battery
 s1	 6.39" Screen	 Dual Camera	 4GB RAM	 3800mAh Battery
 xtreme view	 5.3" Screen	 8 MP Camera	 1GB RAM	 2700mAh Battery
 lenovo a5s	 5.45" Screen	 Dual Camera	 2GB RAM	 4100mAh Battery
 redmi 3s	 6.4" Screen	 Dual Camera	 6GB RAM	 4050mAh Battery
 micromax unite canvas 4 pro	 5.0" Screen	 8 MP Camera	 2GB RAM	 3900mAh Battery
 lava	 2.4" Screen	 1.3 MP Camera	 950mAh Battery
 karbonn metal	 2.8" Screen	 0.3 MP Camera	 1800mAh Battery
 plus	 2.6" Screen	 1.3 MP Camera	 4000mAh Battery
 panasonic eluga arc	 4.7" Screen	 8 MP Camera	 2GB RAM	 1800mAh Battery
	 6.0" Screen	 8 MP Camera	 1GB RAM	 2 MP Front Camera
 micromax	 1.8" Screen	 0.3 MP Camera
 zen atom	 1.8" Screen	 1.3 MP Camera	 800mAh Battery
 intex a4	 4.0" Screen	 5 MP Camera	 1GB RAM	 1750mAh Battery
 micromax canvas power	 5.0" Screen	 5 MP Camera	 512MB RAM	 4000mAh Battery
	 2.4" Screen	 0.3 MP Camera	 3000mAh Battery
 p3	 1.8" Screen	 0.3 MP Camera	 850mAh Battery
 lenovo z2 plus	 5.0" Screen	 13 MP Camera	 3GB RAM	 3500mAh Battery
 huawei mate 9 pro	 5.5" Screen	 Dual Camera	 6GB RAM	 4000mAh Battery
 speed 7	 5.0" Screen	 13.2 MP Camera	 3GB RAM	 2500mAh Battery
 intex star ii	 5.0" Screen	 8 MP Camera	 2GB RAM	 2000mAh Battery
 gionee ctrl lte	 5.0" Screen	 8 MP Camera	 1GB RAM	 1950mAh Battery
 gionee pioneer p4	 4.5" Screen	 5 MP Camera	 1GB RAM	 1800mAh Battery
 zte blade v7 max	 5.5" Screen	 16 MP Camera	 3GB RAM	 3000mAh Battery
 j5	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 comio c2	 5.0" Screen	 8 MP Camera	 2GB RAM	 4000mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 r7	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 panasonic eluga a3	 5.2" Screen	 13 MP Camera	 3GB RAM	 4000mAh Battery
 lava arc	 2.8" Screen	 1.3 MP Camera	 1200mAh Battery
 micromax canvas mega	 5.5" Screen	 13 MP Camera	 1GB RAM	 2820mAh Battery
 micromax canvas fire 2	 4.5" Screen	 5 MP Camera	 1GB RAM	 1900mAh Battery
 neo	 2.8" Screen	 2 MP Camera	 1200mAh Battery	 0.3 MP Front Camera
 q q7	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 marvel	 2.2" Screen	 0.3 MP Camera	 1000mAh Battery
 trio flash	 1.77" Screen	 0.3 MP Camera	 32MB RAM	 1400mAh Battery
 karbonn yuva 2	 5.0" Screen	 5 MP Camera	 2GB RAM	 2250mAh Battery
	 1.4" Screen	 800mAh Battery
 asus zenfone 3	 5.5" Screen	 16 MP Camera	 4GB RAM	 3000mAh Battery
 apple iphone 5c	 4.0" Screen	 8 MP Camera	 1GB RAM	 1510mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1800mAh Battery
 trio prime	 1.7" Screen	 0.3 MP Camera	 1000mAh Battery
 lava prime	 2.4" Screen	 0.3 MP Camera	 1200mAh Battery
	 2.4" Screen	 0.3 MP Camera	 2200mAh Battery
 panasonic eluga pulse x	 5.5" Screen	 13 MP Camera	 3GB RAM	 3000mAh Battery
 lava p7 plus	 5.0" Screen	 8 MP Camera	 1GB RAM	 2500mAh Battery
 lava	 5.0" Screen	 13 MP Camera	 3GB RAM	 2700mAh Battery
 micromax canvas mega 2	 6.0" Screen	 8 MP Camera	 1GB RAM	 3000mAh Battery
 note	 5.5" Screen	 13 MP Camera	 3GB RAM	 3000mAh Battery
 celkon	 1.8" Screen	 1.3 MP Camera	 2000mAh Battery
 intex	 5.0" Screen	 13 MP Camera	 2GB RAM	 2300mAh Battery
 micromax unite 3	 4.7" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 trio star	 2.4" Screen	 1.3 MP Camera	 1000mAh Battery
 redmi note 6a prime	 5.7" Screen	 Dual Camera	 3GB RAM	 3100mAh Battery
 huawei	 5.5" Screen	 Dual Camera	 6GB RAM	 8 MP Front Camera
 oppo a73	 6.0" Screen	 13 MP Camera	 4GB RAM	 3200mAh Battery
 leeco le max 3	 5.7" Screen	 Dual Camera	 4GB RAM	 3900mAh Battery
 lenovo	 5.7" Screen	 Dual Camera	 2GB RAM	 3000mAh Battery
 vivo plus	 6.43" Screen	 Dual Camera	 4GB RAM	 3905mAh Battery
 sony xperia compact	 4.6" Screen	 19 MP Camera	 4GB RAM	 2700mAh Battery
	 1.8" Screen	 1000mAh Battery
 a1 plus	 5.0" Screen	 13 MP Camera	 3GB RAM	 4500mAh Battery
	 2.4" Screen	 2.4 MP Camera	 6000mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1200mAh Battery	 0.3 MP Front Camera
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 plus	 6.2" Screen	 13 MP Camera	 4GB RAM	 3000mAh Battery
 v9	 2.4" Screen	 0.8 MP Camera	 32MB RAM	 1000mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1800mAh Battery
 zen power 102	 1.8" Screen	 1.3 MP Camera	 3000mAh Battery
 champ i	 1.8" Screen	 0.3 MP Camera	 1500mAh Battery
 micromax canvas knight a290	 4.7" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 lg	 6.5" Screen	 Triple Camera	 3GB RAM	 4000mAh Battery
 lg k20	 5.45" Screen	 8 MP Camera	 1GB RAM	 3000mAh Battery
 lg x2	 5.45" Screen	 13 MP Camera	 2GB RAM	 3000mAh Battery
 pro	 6.18" Screen	 Dual Camera	 6GB RAM	 5050mAh Battery
 redmi note 5a	 5.5" Screen	 13 MP Camera	 2GB RAM	 3080mAh Battery
 gionee	 6.01" Screen	 Dual Camera	 6GB RAM	 3600mAh Battery
 meizu pro 7 plus	 5.7" Screen	 Dual Camera	 6GB RAM	 3500mAh Battery
 life plus s	 5.5" Screen	 8 MP Camera	 3GB RAM	 2800mAh Battery
 pro	 5.5" Screen	 Dual Camera	 2GB RAM	 5580mAh Battery
 touch 2	 5.5" Screen	 13 MP Camera	 3GB RAM	 3050mAh Battery
	 5.84" Screen	 Dual Camera	 3GB RAM	 3360mAh Battery
 zen	 1.8" Screen	 1.3 MP Camera	 800mAh Battery
 karbonn k1 prime	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 micromax canvas pace 4g	 5.0" Screen	 5 MP Camera	 1GB RAM	 2500mAh Battery
 oppo r7 lite	 5.0" Screen	 13 MP Camera	 2GB RAM	 2320mAh Battery
 iball andi 4g	 5.0" Screen	 8 MP Camera	 1GB RAM	 2100mAh Battery
 lava iris fuel f1	 5.0" Screen	 8 MP Camera	 2GB RAM	 4000mAh Battery
 karbonn titanium dazzle 2	 5.0" Screen	 5 MP Camera	 1GB RAM	 2000mAh Battery
 motorola moto turbo	 5.2" Screen	 21 MP Camera	 3GB RAM	 3900mAh Battery
 lg	 4.3" Screen	 5 MP Camera	 512MB RAM	 1700mAh Battery
 lg g pro 2	 5.9" Screen	 13 MP Camera	 3GB RAM	 3200mAh Battery
 lava a1	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 micromax	 1.77" Screen	 0.3 MP Camera	 1000mAh Battery
 karbonn	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
	 2.4" Screen	 0.3 MP Camera	 2100mAh Battery
 micromax bolt	 4.0" Screen	 3.2 MP Camera	 512MB RAM	 1300mAh Battery
 micromax bolt	 4.0" Screen	 0.3 MP Camera	 512MB RAM	 1200mAh Battery
 lg g3 stylus	 5.5" Screen	 13 MP Camera	 1GB RAM	 3000mAh Battery
 panasonic eluga i3	 5.5" Screen	 13 MP Camera	 2GB RAM	 2700mAh Battery
 zen	 2.4" Screen	 0.3 MP Camera	 1000mAh Battery
	 2.8" Screen	 1.3 MP Camera	 1800mAh Battery
 infocus 50	 5.5" Screen	 8 MP Camera	 3GB RAM	 2500mAh Battery
 infocus	 2.8" Screen	 1.3 MP Camera	 46MB RAM	 1500mAh Battery
 infocus m535	 5.5" Screen	 13 MP Camera	 2GB RAM	 2600mAh Battery
 micromax canvas play 4g	 5.5" Screen	 13 MP Camera	 2GB RAM	 2820mAh Battery
 micromax canvas	 4.5" Screen	 5 MP Camera	 512MB RAM	 1800mAh Battery
 panasonic eluga a3 pro	 5.2" Screen	 13 MP Camera	 3GB RAM	 4000mAh Battery
 micromax bolt selfie	 4.5" Screen	 5 MP Camera	 1GB RAM	 1750mAh Battery
 motorola moto g4 plus	 5.5" Screen	 16 MP Camera	 3GB RAM	 3000mAh Battery
 micromax bolt	 4.0" Screen	 5 MP Camera	 1GB RAM	 1450mAh Battery
 apple iphone 5c	 4.0" Screen	 8 MP Camera	 1GB RAM	 1510mAh Battery
 samsung galaxy s7	 5.1" Screen	 12 MP Camera	 4GB RAM	 3000mAh Battery
 x 5.5	 5.5" Screen	 8 MP Camera	 3GB RAM	 2500mAh Battery
 karbonn k9 viraat 4g	 5.5" Screen	 8 MP Camera	 1GB RAM	 2800mAh Battery
 lava spark icon x	 2.8" Screen	 0.3 MP Camera	 1150mAh Battery
 lava kkt prime 2	 2.8" Screen	 0.3 MP Camera	 1750mAh Battery
 intex 5.1	 5.0" Screen	 2 MP Camera	 512MB RAM	 2500mAh Battery
 lava a67	 5.0" Screen	 5 MP Camera	 512MB RAM	 2000mAh Battery
 zen	 4.5" Screen	 5 MP Camera	 1GB RAM	 1800mAh Battery
 lava iris atom 3	 5.0" Screen	 5 MP Camera	 512MB RAM	 2000mAh Battery
 panasonic eluga i2	 5.0" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 micromax canvas fire 3	 4.5" Screen	 5 MP Camera	 1GB RAM	 1850mAh Battery
 micromax x088	 1.77" Screen	 0.3 MP Camera	 32MB RAM	 950mAh Battery
 videocon krypton	 5.0" Screen	 5 MP Camera	 1GB RAM	 3000mAh Battery
 star plus	 5.5" Screen	 10 MP Camera	 1GB RAM	 2500mAh Battery
 karbonn k24 music	 2.4" Screen	 0.3 MP Camera	 1800mAh Battery
	 2.8" Screen	 0.3 MP Camera	 2000mAh Battery	 0.3 MP Front Camera
 trio xl selfie	 1.8" Screen	 1.3 MP Camera	 1500mAh Battery	 0.3 MP Front Camera
 panasonic	 5.0" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
	 1.8" Screen	 0.3 MP Camera	 850mAh Battery
 g10	 2.8" Screen	 0.3 MP Camera	 1700mAh Battery
 karbonn titanium	 4.7" Screen	 8 MP Camera	 1GB RAM	 1800mAh Battery
 micromax	 1.77" Screen	 0.3 MP Camera	 1750mAh Battery
 zen blaze	 5.0" Screen	 5 MP Camera	 2GB RAM	 2100mAh Battery
	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 micromax canvas blaze	 5.0" Screen	 8 MP Camera	 768MB RAM	 1850mAh Battery
 redmi	 5.5" Screen	 16 MP Camera	 4GB RAM	 4000mAh Battery
 vivo x9	 5.5" Screen	 16 MP Camera	 4GB RAM	 3050mAh Battery
	 2.4" Screen	 0.3 MP Camera	 3000mAh Battery	 0.3 MP Front Camera
 blaze	 5.0" Screen	 8 MP Camera	 1GB RAM	 3500mAh Battery
 infocus 10	 4.5" Screen	 5 MP Camera	 1GB RAM	 2000mAh Battery
 nokia	 3.2" Screen	 5 MP Camera	 128MB RAM	 1320mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 diamond	 6.39" Screen	 Dual Camera	 4GB RAM	 3400mAh Battery
 alcatel 1x	 5.5" Screen	 Dual Camera	 2GB RAM	 3000mAh Battery
 lg	 6.3" Screen	 Dual Camera	 4GB RAM	 3100mAh Battery
 zte blade a7	 5.45" Screen	 13 MP Camera	 3GB RAM	 3200mAh Battery
 spice	 2.4" Screen	 1.3 MP Camera	 1200mAh Battery	 0.3 MP Front Camera
 motorola c2	 5.2" Screen	 8 MP Camera	 1GB RAM	 2100mAh Battery
 meizu pro	 5.7" Screen	 Dual Camera	 4GB RAM	 3100mAh Battery
 nubia	 6.26" Screen	 Dual Camera	 6GB RAM	 3800mAh Battery
	 2.4" Screen	 0.3 MP Camera	 4000mAh Battery
 lava	 4.0" Screen	 2 MP Camera	 1GB RAM	 1400mAh Battery
 lg	 6.2" Screen	 16 MP Camera	 4GB RAM	 3300mAh Battery
 micromax bolt	 3.5" Screen	 2 MP Camera	 256MB RAM	 1450mAh Battery
 k111	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1800mAh Battery
 blackberry curve 3g	 2.4" Screen	 2 MP Camera	 1150mAh Battery
	 6.21" Screen	 Dual Camera	 4GB RAM	 5580mAh Battery
 zen plus	 5.0" Screen	 5 MP Camera	 1GB RAM	 2000mAh Battery
 micromax bling 3	 4" Screen	 5 MP Camera	 1600mAh Battery	 0.3 MP Front Camera
 asus zenfone 4 max pro	 5.5" Screen	 Dual Camera	 3GB RAM	 5000mAh Battery
 alcatel 3x	 5.7" Screen	 Dual Camera	 3GB RAM	 3000mAh Battery
 micromax	 2.8" Screen	 0.3 MP Camera	 1200mAh Battery
 mini	 1.8" Screen	 0.3 MP Camera	 2750mAh Battery
 trio	 5.0" Screen	 8 MP Camera	 1GB RAM	 2200mAh Battery
	 2.8" Screen	 0.3 MP Camera	 1500mAh Battery
	 1.8" Screen	 1000mAh Battery
 oppo	 6" Screen	 16 MP Camera	 4GB RAM	 3200mAh Battery
 oppo	 6" Screen	 16 MP Camera	 4GB RAM	 3200mAh Battery
 champ plus 4g	 4.5" Screen	 2 MP Camera	 512MB RAM	 1400mAh Battery
 nubia	 5.7" Screen	 Dual Camera	 8GB RAM	 3100mAh Battery
 classic	 2.4" Screen	 0.8 MP Camera	 1700mAh Battery
 curve 4g	 5" Screen	 5 MP Camera	 2GB RAM	 2200mAh Battery
 gionee	 6.0" Screen	 Dual Camera	 6GB RAM	 4000mAh Battery
	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1750mAh Battery
 intex ace	 5.0" Screen	 8 MP Camera	 3GB RAM	 3000mAh Battery
 zen neo	 4.5" Screen	 5 MP Camera	 512MB RAM	 2000mAh Battery
 motorola z2	 5.8" Screen	 16 MP Camera	 4GB RAM	 2900mAh Battery
 bolt	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 coolpad cool s1	 5.5" Screen	 16 MP Camera	 6GB RAM	 4070mAh Battery
 micromax	 2.8" Screen	 0.3 MP Camera	 1000mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1800mAh Battery
 tecno i3 pro	 5.0" Screen	 8 MP Camera	 3GB RAM	 3050mAh Battery
 m4	 4.0" Screen	 5 MP Camera	 1GB RAM	 1450mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1800mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1750mAh Battery
 mini	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
	 2.4" Screen	 0.3 MP Camera	 3000mAh Battery
	 5.0" Screen	 8 MP Camera	 3GB RAM	 3950mAh Battery
 infinix hot 4	 5.5" Screen	 8 MP Camera	 2GB RAM	 4000mAh Battery
 zte blade mini	 5.0" Screen	 Dual Camera	 2GB RAM	 2800mAh Battery
 zen power 205	 2.4" Screen	 1.3 MP Camera	 2800mAh Battery
 zen 4g	 5.5" Screen	 5 MP Camera	 2GB RAM	 2900mAh Battery
 intex crystal	 5.0" Screen	 8 MP Camera	 1GB RAM	 2100mAh Battery
	 1.8" Screen	 0.3 MP Camera	 2500mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 vivo v5 lite	 5.5" Screen	 13 MP Camera	 3GB RAM	 3000mAh Battery
 a1	 5.0" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 metal 4g	 5.0" Screen	 5 MP Camera	 1GB RAM	 3000mAh Battery
 lg g2	 5.2" Screen	 13 MP Camera	 2GB RAM	 3000mAh Battery
 nokia lumia	 4" Screen	 5 MP Camera	 256MB RAM	 1300mAh Battery
 nokia x2	 2.4" Screen	 0.3 MP Camera	 64MB RAM	 1020mAh Battery
 prime p30	 5.0" Screen	 8 MP Camera	 1GB RAM	 2300mAh Battery
 guru	 1.8" Screen	 0.3 MP Camera	 1050mAh Battery
 samsung galaxy a5	 5.0" Screen	 13 MP Camera	 2GB RAM	 2300mAh Battery
 vivo v1	 5.0" Screen	 13 MP Camera	 2GB RAM	 2300mAh Battery
 coolpad mega 4a	 5.0" Screen	 5 MP Camera	 1GB RAM	 2000mAh Battery
 turbo j4	 2.4" Screen	 0.3 MP Camera	 2000mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
	 5.5" Screen	 8 MP Camera	 2GB RAM	 3200mAh Battery
 micromax	 2.4" Screen	 0.3 MP Camera	 56MB RAM	 1300mAh Battery
 lava a51	 4.5" Screen	 5 MP Camera	 512MB RAM	 1750mAh Battery
 intex q7	 4.5" Screen	 2 MP Camera	 512MB RAM	 2000mAh Battery
 micromax	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 a k a3	 1.8" Screen	 0.3 MP Camera	 1050mAh Battery
